train_number,train_name,from_station,to_station,current_delay,delay_trend,accumulated_delay,segment_distance_km,current_speed_kmh,hist_avg_travel_time_min,hist_median_travel_time_min,scheduled_dwell_min,num_intermediate_stations,track_congestion_index,weather_impact_factor,hour_of_day,day_of_week,is_weekend,is_peak_hour,scheduled_segment_time_min,actual_dwell_min,actual_segment_travel_time_min,delay_increment_min
12951,Mumbai Rajdhani,KTA,AGC,1,-1.5,15,468,68.4,389,389,8,10,0.44,0.27,10,6,1,0,381,8.5,418.0,37.5
12951,Mumbai Rajdhani,AGC,NDLS,64,0.0,70,195,97.3,130,132,3,5,0.35,0.4,22,4,0,0,122,4.6,143.9,23.5
12626,Kerala Express,NGP,BZA,10,-0.5,20,285,81.1,206,208,8,11,0.44,0.01,12,0,0,0,200,10.9,215.3,18.2
12951,Mumbai Rajdhani,ST,BRC,22,0.0,17,130,75.4,105,105,3,4,0.65,0.2,3,5,1,0,95,3.0,111.2,16.2
12702,Telangana Express,AGC,NDLS,29,0.0,31,195,90.3,140,142,8,7,0.39,0.76,19,5,1,1,133,8.1,153.7,20.8
12702,Telangana Express,BPL,VGLJ,11,-0.5,16,290,54.9,271,272,5,6,0.66,0.67,13,4,0,0,267,5.5,309.6,43.1
12626,Kerala Express,BZA,MAS,7,2.5,17,430,85.6,270,270,8,10,0.67,0.14,7,0,0,1,258,10.5,280.0,24.5
12626,Kerala Express,AGC,VGLJ,7,0.0,18,215,75.6,185,183,8,7,0.72,0.58,18,2,0,1,173,11.0,195.7,25.7
12626,Kerala Express,SBC,ERS,0,-1.5,3,580,99.9,334,336,10,18,0.13,0.67,4,3,0,0,325,10.0,335.5,10.5
12951,Mumbai Rajdhani,ST,BRC,0,-0.5,6,130,101.3,89,90,5,4,0.36,0.73,1,0,0,0,83,8.0,102.0,22.0
12951,Mumbai Rajdhani,ST,BRC,0,1.0,12,130,94.6,90,90,10,5,0.73,0.69,17,1,0,1,79,17.2,94.4,22.6
12951,Mumbai Rajdhani,RTM,KTA,70,-1.5,77,266,85.3,203,202,3,8,0.27,0.2,11,4,0,0,198,4.4,214.1,17.5
12759,Charminar Express,SC,KZJ,3,-0.5,6,130,80.2,103,101,3,3,0.68,0.71,21,0,0,0,101,6.7,119.5,22.2
12951,Mumbai Rajdhani,KTA,AGC,73,0.0,84,468,67.2,392,390,2,17,0.77,0.26,12,3,0,0,382,6.4,430.0,52.4
12702,Telangana Express,SC,KZJ,3,0.0,18,130,86.5,89,89,2,4,0.73,0.75,21,1,0,0,82,6.0,102.9,24.9
12626,Kerala Express,AGC,VGLJ,49,-1.5,63,215,113.8,130,133,2,5,0.32,0.49,2,5,1,0,121,4.7,134.8,16.5
12701,Rajdhani Express,AGC,VGLJ,9,5.0,6,215,75.8,178,180,10,8,0.79,0.11,22,2,0,0,168,13.1,195.3,30.4
12951,Mumbai Rajdhani,AGC,NDLS,17,1.0,23,195,65.6,160,158,5,5,0.86,0.75,3,6,1,0,156,11.0,194.7,44.7
12702,Telangana Express,SC,KZJ,14,1.0,11,130,75.9,92,91,10,5,0.73,0.47,1,1,0,0,88,13.7,117.7,33.4
12951,Mumbai Rajdhani,KTA,AGC,2,0.0,2,468,104.3,267,267,10,11,0.74,0.37,20,3,0,1,258,14.0,275.2,21.2
12759,Charminar Express,OGL,NLR,16,0.0,21,115,91.7,78,80,3,4,0.52,0.19,7,6,1,1,66,3.6,82.3,16.9
12626,Kerala Express,NDLS,AGC,0,2.5,1,195,76.1,160,158,10,7,0.73,0.65,13,1,0,0,151,15.0,174.1,28.1
12951,Mumbai Rajdhani,BRC,RTM,38,0.0,40,260,70.6,225,225,10,10,0.54,0.51,7,4,0,1,213,10.0,242.0,29.0
12626,Kerala Express,BZA,MAS,54,1.0,65,430,109.2,247,250,2,16,0.74,0.78,21,2,0,0,236,7.1,260.9,30.0
12702,Telangana Express,NGP,BPL,0,0.0,3,390,83.6,276,275,8,12,0.62,0.04,8,4,0,1,269,9.0,292.7,24.7
12626,Kerala Express,SBC,ERS,10,0.0,25,580,78.2,380,381,2,23,0.28,0.37,4,5,1,0,378,2.9,404.3,27.2
12626,Kerala Express,NGP,BZA,0,2.5,11,121,85.6,88,91,10,4,0.93,0.74,23,5,1,0,85,14.4,111.2,30.6
12702,Telangana Express,BPL,VGLJ,11,1.0,21,290,70.6,232,231,3,9,0.45,0.45,18,0,0,1,221,3.8,248.6,28.4
12701,Rajdhani Express,NDLS,AGC,12,0.0,10,195,71.8,147,147,10,6,0.8,0.44,3,6,1,0,144,14.5,174.2,34.7
12701,Rajdhani Express,BPL,NGP,14,1.0,18,390,55.7,354,356,8,11,0.77,0.61,13,5,1,0,352,12.0,403.4,55.4
12951,Mumbai Rajdhani,BRC,RTM,9,0.0,14,260,111.1,158,158,10,8,0.49,0.29,4,4,0,0,154,13.0,168.0,17.0
12701,Rajdhani Express,AGC,VGLJ,3,5.0,12,215,90.0,146,147,8,5,0.7,0.7,13,4,0,0,140,11.7,167.7,31.4
12951,Mumbai Rajdhani,AGC,NDLS,7,0.0,12,195,94.3,117,120,2,5,0.5,0.61,4,2,0,0,109,2.2,132.1,23.3
12702,Telangana Express,BPL,VGLJ,20,0.0,21,290,79.9,207,207,8,10,0.67,0.59,12,5,1,0,196,11.7,224.1,31.8
12759,Charminar Express,NLR,MAS,0,2.5,11,175,90.6,129,131,10,4,0.37,0.37,4,3,0,0,121,12.1,133.4,14.5
12951,Mumbai Rajdhani,RTM,KTA,24,0.0,31,266,99.9,148,146,10,7,0.23,0.11,5,6,1,0,146,10.0,153.5,7.5
12951,Mumbai Rajdhani,ST,BRC,0,1.0,5,130,102.2,93,93,3,4,0.92,0.69,18,2,0,1,81,6.1,102.0,24.1
12759,Charminar Express,KZJ,BZA,0,-0.5,11,210,77.1,173,176,8,6,0.14,0.79,10,3,0,0,165,11.3,186.3,24.6
12701,Rajdhani Express,AGC,VGLJ,0,1.0,0,215,85.4,137,139,5,8,0.39,0.7,6,0,0,0,130,5.0,146.7,16.7
12951,Mumbai Rajdhani,BRC,RTM,0,1.0,8,260,60.6,217,216,3,10,0.47,0.29,18,5,1,1,212,3.0,245.4,33.4
12701,Rajdhani Express,AGC,VGLJ,6,-1.5,4,215,87.5,141,144,8,7,0.76,0.22,16,5,1,0,138,15.3,156.5,25.8
12759,Charminar Express,BZA,OGL,6,-0.5,5,140,75.3,128,129,5,4,0.18,0.5,4,5,1,0,126,7.4,134.8,11.2
12701,Rajdhani Express,NDLS,AGC,6,-1.5,21,195,72.8,171,172,8,5,0.63,0.53,5,0,0,0,159,9.4,181.2,23.6
12759,Charminar Express,NLR,MAS,36,2.5,40,175,80.4,132,132,8,4,0.78,0.23,3,2,0,0,124,11.1,149.6,28.7
12759,Charminar Express,KZJ,BZA,0,0.0,14,210,88.2,162,165,2,6,0.68,0.58,21,4,0,0,155,3.3,177.8,24.1
12951,Mumbai Rajdhani,RTM,KTA,59,-0.5,60,266,77.2,184,185,2,11,0.36,0.51,20,3,0,1,181,6.8,205.2,29.0
12701,Rajdhani Express,BPL,NGP,10,0.0,9,390,89.6,234,233,8,13,0.28,0.66,17,4,0,1,230,8.0,246.9,16.9
12626,Kerala Express,BPL,NGP,21,0.0,29,390,106.3,241,239,3,14,0.32,0.45,8,5,1,1,238,3.0,249.7,11.7
12701,Rajdhani Express,VGLJ,BPL,66,0.0,77,290,82.7,213,213,10,7,0.71,0.43,12,6,1,0,211,14.0,239.3,32.3
12702,Telangana Express,BPL,VGLJ,1,0.0,7,290,63.3,236,238,10,10,0.41,0.36,14,1,0,0,224,10.0,250.5,26.5
12702,Telangana Express,KZJ,BPQ,38,-0.5,39,235,57.4,214,212,3,9,0.19,0.11,7,0,0,1,205,3.6,229.8,25.4
12951,Mumbai Rajdhani,AGC,NDLS,20,5.0,18,195,92.3,123,124,3,6,0.64,0.16,4,1,0,0,111,5.0,132.2,23.2
12701,Rajdhani Express,NDLS,AGC,0,0.0,1,195,75.9,175,173,2,7,0.54,0.27,7,6,1,1,163,4.5,181.8,21.3
12701,Rajdhani Express,KZJ,SC,0,0.0,6,130,88.3,88,87,10,5,0.34,0.69,20,1,0,1,85,10.0,100.3,15.3
12701,Rajdhani Express,BPQ,KZJ,38,-1.5,39,235,56.0,212,211,2,8,0.93,0.62,1,2,0,0,201,5.9,240.6,43.5
12701,Rajdhani Express,SC,HYB,80,-1.5,87,10,83.8,15,16,10,1,0.75,0.72,0,5,1,0,8,13.7,33.9,29.6
12759,Charminar Express,NLR,MAS,35,-0.5,41,175,53.7,166,166,8,4,0.65,0.32,1,1,0,0,159,8.8,188.0,29.8
12626,Kerala Express,SBC,ERS,25,0.0,36,580,81.4,449,447,10,19,0.95,0.69,16,4,0,0,443,11.7,484.6,43.3
12759,Charminar Express,SC,KZJ,27,0.0,39,130,94.0,82,85,5,3,0.13,0.73,15,0,0,0,78,5.0,98.8,20.8
12951,Mumbai Rajdhani,AGC,NDLS,15,0.0,23,195,100.3,128,126,2,5,0.93,0.49,4,5,1,0,123,6.9,145.6,27.5
12951,Mumbai Rajdhani,KTA,AGC,0,0.0,10,468,92.8,311,314,5,14,0.17,0.43,15,3,0,0,307,5.9,319.5,13.4
12701,Rajdhani Express,VGLJ,BPL,28,1.0,31,290,96.0,207,206,8,7,0.54,0.77,16,0,0,0,196,11.0,228.4,35.4
12701,Rajdhani Express,SC,HYB,4,0.0,7,10,88.6,18,21,3,1,0.84,0.45,23,0,0,0,6,10.0,26.1,27.1
12702,Telangana Express,NGP,BPL,14,0.0,23,390,74.7,309,309,8,9,0.35,0.19,22,5,1,0,297,9.6,321.8,26.4
12951,Mumbai Rajdhani,ST,BRC,0,-0.5,5,130,90.4,101,100,10,3,0.29,0.65,5,5,1,0,92,13.5,101.7,13.2
12951,Mumbai Rajdhani,BRC,RTM,2,-0.5,0,260,102.7,154,154,3,9,0.26,0.59,1,0,0,0,152,5.5,155.6,6.1
12702,Telangana Express,BPQ,NGP,9,5.0,13,210,91.1,138,140,5,7,0.51,0.35,7,0,0,1,134,7.2,155.8,24.0
12951,Mumbai Rajdhani,BRC,RTM,0,0.0,7,260,93.5,174,176,3,6,0.17,0.22,6,6,1,0,164,3.9,165.0,1.9
12702,Telangana Express,VGLJ,AGC,10,-0.5,11,215,80.4,177,180,2,6,0.44,0.64,13,0,0,0,165,2.6,185.0,20.6
12951,Mumbai Rajdhani,ST,BRC,2,1.0,2,130,94.4,79,79,2,3,0.57,0.45,1,0,0,0,73,2.9,82.3,10.2
12951,Mumbai Rajdhani,KTA,AGC,11,-1.5,13,468,105.7,297,296,3,12,0.22,0.55,23,4,0,0,287,4.8,291.6,6.4
12702,Telangana Express,AGC,NDLS,2,-0.5,2,195,65.5,156,158,5,7,0.5,0.3,23,6,1,0,146,6.1,169.4,24.5
12626,Kerala Express,BZA,MAS,3,-0.5,7,430,112.2,249,250,10,11,0.23,0.5,0,1,0,0,242,10.0,245.5,3.5
12759,Charminar Express,HYB,SC,0,-0.5,9,10,105.0,16,18,5,1,0.9,0.56,10,4,0,0,6,9.5,22.6,21.1
12626,Kerala Express,SBC,ERS,0,1.0,9,580,69.1,444,442,5,20,0.24,0.38,2,0,0,0,440,8.1,471.3,34.4
12702,Telangana Express,BPL,VGLJ,0,0.0,6,290,87.0,220,220,2,11,0.85,0.36,11,5,1,0,211,5.3,234.3,26.6
12626,Kerala Express,NGP,BZA,4,0.0,7,260,99.0,161,162,8,6,0.34,0.16,14,6,1,0,151,8.4,160.7,10.1
12702,Telangana Express,BPQ,NGP,0,0.0,0,210,87.3,151,151,5,6,0.69,0.58,10,1,0,0,147,5.0,172.1,25.1
12759,Charminar Express,NLR,MAS,12,1.0,11,175,107.7,114,117,2,5,0.38,0.61,10,1,0,0,107,2.0,121.9,14.9
12759,Charminar Express,SC,KZJ,6,-0.5,5,130,87.2,102,104,5,3,0.62,0.25,20,2,0,1,99,6.2,115.9,18.1
12951,Mumbai Rajdhani,ST,BRC,50,-0.5,56,130,82.2,103,106,5,5,0.78,0.57,11,5,1,0,97,7.1,127.5,32.6
12702,Telangana Express,VGLJ,AGC,33,0.0,48,215,84.0,172,172,5,5,0.47,0.51,6,4,0,0,164,5.0,191.3,27.3
12626,Kerala Express,NGP,BZA,0,-0.5,0,213,90.6,154,155,10,6,0.76,0.62,4,1,0,0,143,16.6,161.5,25.1
12701,Rajdhani Express,NGP,BPQ,8,0.0,20,210,61.9,191,189,2,6,0.44,0.71,6,5,1,0,188,3.6,218.7,32.3
12701,Rajdhani Express,BPQ,KZJ,25,0.0,24,235,71.9,175,177,2,8,0.71,0.56,20,6,1,1,170,5.7,201.6,35.3
12759,Charminar Express,BZA,OGL,0,-0.5,10,140,78.7,108,111,5,4,0.81,0.09,23,4,0,0,104,8.2,115.6,14.8
12626,Kerala Express,SBC,ERS,0,-1.5,5,580,69.7,444,442,2,13,0.58,0.2,11,5,1,0,436,3.0,468.4,33.4
12702,Telangana Express,VGLJ,AGC,2,0.0,16,215,74.9,164,162,3,7,0.34,0.64,4,0,0,0,159,3.0,173.7,14.7
12701,Rajdhani Express,SC,HYB,41,-0.5,43,10,109.8,9,11,8,1,0.68,0.21,2,2,0,0,6,10.7,18.9,15.6
12701,Rajdhani Express,NGP,BPQ,0,0.0,0,210,52.4,195,198,10,6,0.17,0.77,23,0,0,0,193,10.0,217.1,24.1
12626,Kerala Express,NDLS,AGC,22,1.0,35,195,79.4,152,152,10,6,0.83,0.46,22,1,0,0,146,12.7,172.2,28.9
12626,Kerala Express,SBC,ERS,6,0.0,18,580,74.9,500,503,8,20,0.85,0.64,8,3,0,1,496,11.5,538.7,46.2
12702,Telangana Express,SC,KZJ,13,0.0,20,130,90.9,86,87,2,4,0.92,0.43,17,3,0,1,74,6.5,94.6,25.1
12951,Mumbai Rajdhani,BRC,RTM,10,0.0,18,260,98.6,162,160,8,8,0.32,0.19,0,1,0,0,151,9.5,160.2,10.7
12701,Rajdhani Express,AGC,VGLJ,7,5.0,10,215,99.5,122,120,5,5,0.81,0.56,12,3,0,0,119,7.4,139.3,22.7
12702,Telangana Express,NGP,BPL,13,-0.5,26,390,92.4,227,228,8,13,0.71,0.64,12,0,0,0,222,13.6,244.6,28.2
12759,Charminar Express,BZA,OGL,0,-0.5,12,140,93.3,102,101,8,4,0.44,0.04,8,0,0,1,100,11.3,103.2,6.5
12702,Telangana Express,AGC,NDLS,4,0.0,6,195,74.1,184,183,2,5,0.69,0.13,21,1,0,0,179,2.6,196.5,18.1
12626,Kerala Express,BPL,NGP,15,-1.5,28,390,66.3,298,298,3,13,0.55,0.37,2,6,1,0,292,3.8,320.5,29.3
12702,Telangana Express,BPL,VGLJ,0,1.0,13,290,79.0,238,238,5,7,0.89,0.13,11,1,0,0,226,9.8,243.4,22.2
12626,Kerala Express,NGP,BZA,1,-0.5,13,112,113.0,74,76,2,4,0.12,0.56,18,0,0,1,62,3.8,74.9,14.7
12951,Mumbai Rajdhani,BRC,RTM,1,0.0,14,260,91.0,168,166,5,8,0.21,0.11,23,0,0,0,164,7.5,174.6,13.1
12626,Kerala Express,AGC,VGLJ,0,0.0,14,215,80.9,182,182,10,5,0.65,0.03,0,0,0,0,180,12.1,196.5,18.6
12951,Mumbai Rajdhani,AGC,NDLS,0,0.0,12,195,91.4,124,126,5,6,0.62,0.24,16,2,0,0,121,6.9,135.1,16.0
12701,Rajdhani Express,AGC,VGLJ,19,-1.5,22,215,84.4,152,152,10,6,0.18,0.69,3,1,0,0,148,12.9,165.9,20.8
12951,Mumbai Rajdhani,RTM,KTA,0,0.0,9,266,99.0,185,184,8,8,0.94,0.3,22,3,0,0,177,14.3,194.7,24.0
12626,Kerala Express,SBC,ERS,7,0.0,18,580,74.7,527,525,3,13,0.25,0.79,18,0,0,1,517,3.6,550.5,34.1
12759,Charminar Express,HYB,SC,0,-0.5,6,10,81.6,10,12,5,1,0.54,0.64,5,0,0,0,8,6.1,27.1,20.2
12951,Mumbai Rajdhani,RTM,KTA,6,0.0,16,266,69.5,208,211,10,7,0.69,0.64,9,1,0,1,202,10.0,230.8,28.8
12951,Mumbai Rajdhani,ST,BRC,9,0.0,7,130,67.0,107,106,8,3,0.34,0.59,21,5,1,0,98,8.5,117.6,20.1
12702,Telangana Express,NGP,BPL,26,-0.5,28,390,95.4,245,243,8,11,0.75,0.03,13,0,0,0,238,12.9,258.5,25.4
12702,Telangana Express,VGLJ,AGC,0,2.5,12,215,87.6,140,142,5,7,0.48,0.34,2,0,0,0,130,9.7,147.5,22.2
12701,Rajdhani Express,NDLS,AGC,1,0.0,0,195,84.6,122,125,5,5,0.87,0.71,21,6,1,0,120,11.5,149.4,35.9
12702,Telangana Express,KZJ,BPQ,0,5.0,9,235,93.6,134,134,3,5,0.51,0.29,22,5,1,0,132,6.3,146.5,17.8
12701,Rajdhani Express,BPL,NGP,26,-0.5,29,390,110.9,226,227,5,15,0.19,0.05,5,5,1,0,214,5.3,219.3,5.6
12626,Kerala Express,NGP,BZA,11,0.0,21,151,72.3,125,125,5,4,0.92,0.29,8,2,0,1,114,8.6,135.1,24.7
12951,Mumbai Rajdhani,BRC,RTM,4,0.0,10,260,65.6,229,230,3,9,0.22,0.46,5,1,0,0,223,3.0,246.1,23.1
12951,Mumbai Rajdhani,RTM,KTA,11,2.5,26,266,99.1,152,150,10,7,0.65,0.18,0,5,1,0,149,10.0,163.5,14.5
12702,Telangana Express,SC,KZJ,68,-0.5,75,130,78.8,117,115,5,4,0.39,0.75,14,0,0,0,111,7.0,137.1,28.1
12701,Rajdhani Express,NGP,BPQ,30,0.0,30,210,87.2,161,162,8,5,0.32,0.54,1,5,1,0,154,10.8,176.8,25.6
12626,Kerala Express,NDLS,AGC,19,-0.5,18,195,84.2,134,136,8,7,0.31,0.06,22,2,0,0,128,8.0,136.1,8.1
12951,Mumbai Rajdhani,KTA,AGC,3,0.0,2,468,83.4,336,336,5,17,0.23,0.7,11,3,0,0,327,6.4,344.1,18.5
12702,Telangana Express,HYB,SC,1,-1.5,0,10,97.1,12,15,5,1,0.72,0.78,1,0,0,0,7,7.9,34.2,30.1
12759,Charminar Express,BZA,OGL,12,5.0,25,140,74.8,109,107,10,3,0.74,0.68,1,6,1,0,105,12.1,138.3,35.4
12951,Mumbai Rajdhani,AGC,NDLS,19,-1.5,21,195,99.1,139,138,2,6,0.48,0.05,6,6,1,0,130,2.0,134.6,4.6
12701,Rajdhani Express,BPL,NGP,27,0.0,26,390,88.1,249,247,8,12,0.61,0.02,22,4,0,0,245,8.9,262.5,18.4
12626,Kerala Express,MAS,SBC,7,2.5,3,360,94.2,231,234,3,9,0.51,0.67,16,4,0,0,221,8.2,244.7,28.9
12701,Rajdhani Express,NGP,BPQ,4,-1.5,18,210,78.9,172,170,3,5,0.9,0.23,12,3,0,0,166,8.5,188.7,28.2
12626,Kerala Express,NDLS,AGC,44,0.0,42,195,78.0,150,148,2,6,0.41,0.37,0,6,1,0,148,3.1,171.9,25.0
12759,Charminar Express,HYB,SC,0,-0.5,12,10,102.0,13,13,8,1,0.81,0.69,6,3,0,0,6,10.7,36.7,33.4
12702,Telangana Express,BPL,VGLJ,10,-0.5,7,290,81.7,209,209,8,9,0.93,0.35,8,5,1,1,207,11.6,233.5,30.1
12701,Rajdhani Express,KZJ,SC,1,-0.5,15,130,80.7,102,103,8,4,0.36,0.2,1,2,0,0,97,10.6,106.7,12.3
12951,Mumbai Rajdhani,AGC,NDLS,11,-0.5,12,195,90.9,120,120,10,4,0.55,0.58,9,1,0,1,115,10.0,131.6,16.6
12701,Rajdhani Express,KZJ,SC,15,-0.5,26,130,66.2,112,113,3,4,0.84,0.4,22,0,0,0,105,7.8,128.8,28.6
12701,Rajdhani Express,AGC,VGLJ,28,2.5,33,215,92.3,131,131,5,7,0.94,0.76,1,4,0,0,129,7.9,160.1,34.0
12701,Rajdhani Express,BPQ,KZJ,0,1.0,0,235,86.9,168,168,2,5,0.72,0.23,4,0,0,0,163,8.5,179.6,23.1
12626,Kerala Express,AGC,VGLJ,5,-0.5,1,215,68.1,181,179,5,5,0.93,0.02,8,6,1,1,178,7.9,198.8,23.7
12626,Kerala Express,VGLJ,BPL,0,0.0,13,290,74.3,234,233,10,7,0.68,0.53,23,4,0,0,229,12.2,254.6,27.8
12759,Charminar Express,HYB,SC,2,0.0,12,10,92.6,14,16,3,1,0.16,0.71,18,5,1,1,7,3.1,20.5,13.6
12702,Telangana Express,HYB,SC,22,5.0,34,10,68.5,13,14,10,1,0.87,0.37,2,5,1,0,9,12.5,40.6,34.1
12759,Charminar Express,OGL,NLR,61,-1.5,66,115,64.5,105,104,8,3,0.86,0.36,21,0,0,0,103,10.2,134.0,33.2
12626,Kerala Express,VGLJ,BPL,6,0.0,13,290,92.8,170,172,2,9,0.49,0.51,19,4,0,1,165,3.1,182.7,18.8
12701,Rajdhani Express,NGP,BPQ,25,1.0,25,210,69.3,159,158,5,7,0.17,0.53,15,5,1,0,150,5.9,176.1,27.0
12759,Charminar Express,SC,KZJ,0,-0.5,8,130,72.8,100,100,10,3,0.83,0.46,13,0,0,0,97,15.7,119.7,28.4
12951,Mumbai Rajdhani,MMCT,ST,0,2.5,15,263,68.0,216,214,2,9,0.11,0.47,15,6,1,0,205,2.0,223.9,18.9
12702,Telangana Express,HYB,SC,5,0.0,14,10,79.7,16,15,2,1,0.9,0.1,8,4,0,1,8,6.5,25.5,22.0
12702,Telangana Express,BPQ,NGP,3,-0.5,10,210,101.7,134,134,3,8,0.13,0.04,4,4,0,0,128,4.5,128.9,2.4
12626,Kerala Express,VGLJ,BPL,47,-0.5,49,290,92.5,189,191,10,10,0.31,0.49,1,2,0,0,178,11.2,198.8,22.0
12759,Charminar Express,HYB,SC,76,1.0,71,10,85.6,10,8,5,1,0.85,0.08,7,4,0,1,7,11.1,33.7,32.8
12701,Rajdhani Express,BPL,NGP,20,0.0,21,390,115.2,230,230,2,13,0.22,0.65,4,2,0,0,219,3.2,231.6,13.8
12701,Rajdhani Express,SC,HYB,20,2.5,27,10,112.9,13,15,8,1,0.88,0.37,17,2,0,1,6,10.5,29.1,25.6
12701,Rajdhani Express,NGP,BPQ,3,0.0,0,210,98.2,131,132,5,7,0.78,0.33,9,2,0,1,122,8.2,142.2,23.4
12951,Mumbai Rajdhani,MMCT,ST,0,-0.5,7,263,112.0,159,159,2,7,0.61,0.29,17,1,0,1,147,2.6,155.9,9.5
12701,Rajdhani Express,BPL,NGP,0,1.0,15,390,105.2,230,231,5,14,0.49,0.44,19,3,0,1,218,9.0,231.8,17.8
12759,Charminar Express,BZA,OGL,17,0.0,27,140,68.9,121,119,5,5,0.55,0.54,0,6,1,0,109,5.0,135.3,26.3
12951,Mumbai Rajdhani,AGC,NDLS,24,2.5,28,195,90.0,150,153,5,6,0.8,0.12,11,6,1,0,146,8.2,164.4,21.6
12701,Rajdhani Express,VGLJ,BPL,58,0.0,63,290,74.5,249,248,8,7,0.92,0.31,5,5,1,0,247,13.4,281.6,40.0
12951,Mumbai Rajdhani,RTM,KTA,28,-0.5,40,266,94.0,167,166,2,8,0.64,0.6,23,6,1,0,159,5.1,182.8,26.9
12626,Kerala Express,NDLS,AGC,0,1.0,15,195,69.3,157,160,10,5,0.6,0.49,4,6,1,0,155,10.2,186.7,31.9
12626,Kerala Express,MAS,SBC,33,-0.5,35,360,103.1,204,202,8,9,0.52,0.62,22,0,0,0,202,9.8,230.8,30.6
12951,Mumbai Rajdhani,BRC,RTM,2,0.0,13,260,82.6,202,200,5,6,0.88,0.32,9,6,1,1,192,9.1,208.8,20.9
12626,Kerala Express,NDLS,AGC,1,0.0,14,195,109.0,115,117,5,7,0.67,0.65,8,0,0,1,110,5.0,127.2,17.2
12702,Telangana Express,KZJ,BPQ,18,-0.5,13,235,70.5,218,217,10,7,0.47,0.12,10,1,0,0,211,13.2,229.0,21.2
12759,Charminar Express,OGL,NLR,84,5.0,79,115,74.8,99,98,10,3,0.72,0.72,19,2,0,1,90,15.8,127.9,43.7
12626,Kerala Express,AGC,VGLJ,46,5.0,46,215,81.0,150,153,5,6,0.68,0.22,5,2,0,0,147,5.1,183.7,36.8
12626,Kerala Express,NDLS,AGC,0,-1.5,3,195,94.8,125,127,8,5,0.56,0.47,14,3,0,0,114,9.2,136.5,23.7
12759,Charminar Express,KZJ,BZA,3,-1.5,3,210,79.5,146,147,2,6,0.88,0.22,9,0,0,1,143,7.8,162.1,24.9
12701,Rajdhani Express,SC,HYB,15,0.0,15,10,76.1,13,16,5,1,0.12,0.33,22,6,1,0,9,6.5,12.8,5.3
12626,Kerala Express,VGLJ,BPL,13,0.0,25,290,94.0,188,191,2,8,0.84,0.32,0,5,1,0,183,6.9,201.5,23.4
12701,Rajdhani Express,NDLS,AGC,2,0.0,8,195,98.5,126,124,8,6,0.18,0.67,7,3,0,1,120,10.6,134.4,17.0
12759,Charminar Express,NLR,MAS,3,0.0,10,175,63.8,162,164,8,4,0.64,0.46,13,4,0,0,154,8.1,182.1,28.2
12951,Mumbai Rajdhani,ST,BRC,0,1.0,0,130,111.1,88,91,8,4,0.11,0.28,23,2,0,0,77,9.9,80.2,5.1
12701,Rajdhani Express,BPQ,KZJ,6,-1.5,5,235,72.1,199,200,10,9,0.45,0.4,11,1,0,0,196,14.4,218.1,26.5
12626,Kerala Express,BPL,NGP,41,0.0,45,390,65.5,328,329,2,11,0.85,0.75,10,5,1,0,322,9.2,366.3,51.5
12702,Telangana Express,AGC,NDLS,28,2.5,26,195,96.6,139,141,10,6,0.92,0.09,18,1,0,1,132,14.9,150.9,23.8
12759,Charminar Express,OGL,NLR,0,1.0,6,115,74.4,104,104,2,3,0.6,0.03,13,0,0,0,101,2.2,118.9,18.1
12702,Telangana Express,AGC,NDLS,21,0.0,20,195,75.8,166,164,8,7,0.75,0.75,12,0,0,0,157,14.3,188.7,38.0
12626,Kerala Express,NDLS,AGC,14,-1.5,24,195,70.7,144,145,3,5,0.79,0.28,4,3,0,0,138,7.1,171.0,37.1
12951,Mumbai Rajdhani,ST,BRC,54,0.0,61,130,102.4,90,93,10,3,0.12,0.1,4,3,0,0,83,14.7,98.3,20.0
12701,Rajdhani Express,AGC,VGLJ,0,0.0,0,215,83.6,144,146,8,5,0.87,0.25,21,6,1,0,132,9.9,156.3,26.2
12759,Charminar Express,BZA,OGL,32,1.0,45,140,88.5,99,101,8,3,0.12,0.67,8,2,0,1,97,9.1,113.9,18.0
12951,Mumbai Rajdhani,MMCT,ST,5,0.0,5,263,54.7,238,240,10,8,0.53,0.46,19,0,0,1,228,10.0,267.3,39.3
12626,Kerala Express,VGLJ,BPL,0,0.0,4,290,89.0,180,178,5,7,0.83,0.03,10,4,0,0,170,10.7,179.4,15.1
12759,Charminar Express,HYB,SC,16,-0.5,20,10,108.0,10,13,10,1,0.78,0.3,16,3,0,0,6,12.5,21.6,18.1
12701,Rajdhani Express,BPQ,KZJ,0,-0.5,10,235,95.9,161,160,2,6,0.28,0.26,9,6,1,1,151,2.0,158.3,7.3
12702,Telangana Express,BPL,VGLJ,18,-0.5,17,290,99.6,191,192,8,7,0.22,0.21,15,2,0,0,187,9.1,195.3,9.4
12951,Mumbai Rajdhani,MMCT,ST,17,0.0,15,263,90.4,200,199,10,7,0.49,0.24,7,0,0,1,193,10.0,208.3,15.3
12626,Kerala Express,VGLJ,BPL,0,0.0,8,290,106.5,188,187,2,7,0.11,0.68,7,5,1,1,177,4.8,188.2,14.0
12626,Kerala Express,SBC,ERS,3,1.0,17,580,97.7,338,336,3,18,0.56,0.25,4,0,0,0,329,4.6,342.6,15.2
12626,Kerala Express,NDLS,AGC,1,1.0,13,195,96.4,126,127,3,7,0.72,0.09,5,4,0,0,117,10.6,130.9,21.5
